일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2020/12/01","5636.08","111.77","2.02","5581.19","5646.52","5575.25","118813.0","8854024.0","1.449395183E9"
"2020/11/30","5524.31","-103.75","-1.84","5659.94","5661.17","5524.31","197069.0","1.4278392E7","1.421807948E9"
"2020/11/27","5628.06","12.45","0.22","5613.16","5638.69","5596.53","99433.0","8234410.0","1.448142906E9"
"2020/11/26","5615.61","66.17","1.19","5562.49","5615.70","5527.18","126153.0","1.0722581E7","1.444448393E9"
"2020/11/25","5549.44","-17.71","-0.32","5614.76","5642.40","5515.62","237417.0","1.8988738E7","1.427935887E9"
"2020/11/24","5567.15","27.70","0.50","5569.27","5595.20","5540.18","188772.0","1.0143367E7","1.433448642E9"
"2020/11/23","5539.45","115.27","2.13","5439.75","5548.52","5426.87","270313.0","8805973.0","1.425820308E9"
"2020/11/20","5424.18","2.92","0.05","5412.77","5441.79","5399.07","86382.0","5892748.0","1.395926949E9"
"2020/11/19","5421.26","11.87","0.22","5392.33","5423.61","5376.13","112773.0","7455831.0","1.395065139E9"
"2020/11/18","5409.39","11.28","0.21","5418.53","5428.93","5385.68","101819.0","7657475.0","1.392461265E9"
"2020/11/17","5398.11","-10.54","-0.19","5406.15","5434.54","5384.85","134146.0","9396109.0","1.388703342E9"
"2020/11/16","5408.65","110.13","2.08","5331.71","5416.68","5331.71","160836.0","1.0811794E7","1.390945102E9"
"2020/11/13","5298.52","49.32","0.94","5234.35","5304.98","5221.06","130062.0","9853109.0","1.362340358E9"
"2020/11/12","5249.20","-26.80","-0.51","5271.13","5284.86","5231.64","124702.0","8857602.0","1.348920223E9"
"2020/11/11","5276.00","76.86","1.48","5212.07","5280.64","5211.33","164117.0","1.1257029E7","1.356049247E9"
"2020/11/10","5199.14","-12.57","-0.24","5209.42","5218.16","5167.85","157578.0","1.0069214E7","1.335779886E9"
"2020/11/09","5211.71","54.19","1.05","5208.86","5246.24","5197.48","108901.0","7525922.0","1.338249185E9"
